match_id,label,role,minute,gold,cs,xp,kills,deaths,assists,damage_dealt,cc_score,apm,distance_moved,wards_placed,wards_killed
NA1_5461557131,1,UNKNOWN,9,3592,56,2964,2,1,0,1963,111118,0,6676,0,0
NA1_5461557131,1,UNKNOWN,10,3924,65,3593,2,1,0,2285,153987,1,4496,0,0
NA1_5461557131,1,UNKNOWN,11,4237,74,3906,2,1,0,2970,159502,2,9334,0,0
NA1_5461557131,1,UNKNOWN,12,4504,79,4255,2,2,0,4218,165686,2,6031,0,0
NA1_5461557131,1,UNKNOWN,13,4930,91,4984,2,2,0,4218,182336,0,2231,0,0
NA1_5461557131,1,UNKNOWN,14,5150,95,5356,2,2,0,4466,192857,4,6905,0,0
NA1_5461557131,1,UNKNOWN,15,5352,99,5616,2,3,0,4546,203490,0,6597,0,0
NA1_5461566677,1,UNKNOWN,1,500,0,0,0,0,0,0,0,3,0,0,0
NA1_5461566677,1,UNKNOWN,2,876,12,695,0,0,0,0,8015,2,4763,0,0
NA1_5461566677,1,UNKNOWN,3,1324,24,1235,0,0,0,0,24015,3,5061,0,0
NA1_5461566677,1,UNKNOWN,4,1687,33,1609,0,0,0,122,38897,0,3078,0,0
NA1_5461566677,1,UNKNOWN,5,2069,45,2208,0,0,0,122,42069,1,8654,0,0
NA1_5461566677,1,UNKNOWN,6,2389,53,2697,0,0,0,807,42871,3,5487,0,0
NA1_5461566677,1,UNKNOWN,7,3071,61,3192,1,0,0,1394,46277,2,7888,0,0
NA1_5461566677,1,UNKNOWN,8,3449,73,3709,1,0,0,1394,46277,0,5218,0,0
NA1_5461566677,1,UNKNOWN,9,4097,85,4438,1,0,0,1394,59312,4,7445,0,0
NA1_5461566677,1,UNKNOWN,10,4515,99,5253,1,0,0,1394,83027,2,2277,0,0
NA1_5461566677,1,UNKNOWN,11,5348,108,5710,2,0,0,2318,92212,1,4014,0,0
NA1_5461566677,1,UNKNOWN,12,5639,114,5998,2,0,0,2729,95373,3,3946,0,0
NA1_5461566677,1,UNKNOWN,13,6046,126,6673,2,0,0,2729,104725,1,9315,0,0
NA1_5461566677,1,UNKNOWN,14,6250,126,6673,2,1,0,3919,111604,1,5578,0,0
NA1_5461566677,1,UNKNOWN,15,6923,143,7734,2,1,1,4031,117849,1,6609,0,0
NA1_5461582023,1,UNKNOWN,1,520,1,62,0,0,0,186,1970,3,0,0,0
NA1_5461582023,1,UNKNOWN,2,817,12,558,0,0,0,524,4041,1,496,0,0
NA1_5461582023,1,UNKNOWN,3,1603,23,1335,1,0,0,1268,11321,3,1751,0,0
NA1_5461582023,1,UNKNOWN,4,1870,29,1689,1,0,0,1713,15430,1,1192,0,0
NA1_5461582023,1,UNKNOWN,5,2114,36,2150,1,1,0,1960,19371,2,1123,0,0
NA1_5461582023,1,UNKNOWN,6,2409,44,2597,1,1,0,2076,21976,1,5959,0,0
NA1_5461582023,1,UNKNOWN,7,3188,53,3242,2,1,0,2147,26585,4,8328,0,0
NA1_5461582023,1,UNKNOWN,8,3614,64,3738,2,1,0,2147,30426,2,3362,0,0
NA1_5461582023,1,UNKNOWN,9,4417,76,4405,3,1,0,3807,36481,2,975,0,0
NA1_5461582023,1,UNKNOWN,10,5274,83,5205,5,1,0,5380,40133,5,2323,0,0
NA1_5461582023,1,UNKNOWN,11,5491,88,5546,5,2,0,6378,59016,2,379,0,0
NA1_5461582023,1,UNKNOWN,12,6343,96,6207,6,2,0,7254,63190,2,6189,0,0
NA1_5461582023,1,UNKNOWN,13,6514,99,6362,6,2,0,7600,65128,2,11264,0,0
NA1_5461582023,1,UNKNOWN,14,6844,109,7055,6,2,0,7600,69109,0,10818,0,0
NA1_5461582023,1,UNKNOWN,15,7696,110,7346,7,2,1,8264,69611,5,11557,0,0
NA1_5463353713,1,UNKNOWN,1,505,0,0,0,0,0,0,0,4,0,0,0
NA1_5463353713,1,UNKNOWN,2,892,12,692,0,0,0,0,31562,1,3851,0,0
NA1_5463353713,1,UNKNOWN,3,1124,16,867,0,0,0,117,63973,1,8793,0,0
NA1_5463353713,1,UNKNOWN,4,1439,25,1197,0,0,0,335,132847,1,6620,0,0
NA1_5463353713,1,UNKNOWN,5,1661,29,1439,0,0,0,536,177848,0,4950,0,0
NA1_5463353713,1,UNKNOWN,6,2262,37,1961,1,0,0,853,233354,4,6813,0,0
NA1_5463353713,1,UNKNOWN,7,2564,39,2111,1,0,1,1719,249428,0,3911,0,0
NA1_5463353713,1,UNKNOWN,8,3021,47,2622,1,1,2,1995,280917,3,4874,0,0
NA1_5463353713,1,UNKNOWN,9,3273,53,2897,1,2,2,2206,305431,1,8739,0,0
NA1_5463353713,1,UNKNOWN,10,3710,65,3685,1,2,2,2206,335699,1,11686,0,0
NA1_5463353713,1,UNKNOWN,11,3942,71,3984,1,2,2,3163,375041,1,9249,0,0
NA1_5463353713,1,UNKNOWN,12,4225,77,4399,1,3,2,3475,408351,2,1992,0,0
NA1_5463353713,1,UNKNOWN,13,4571,85,4845,1,3,2,3475,442316,0,5307,0,0
NA1_5463353713,1,UNKNOWN,14,5080,101,5734,1,3,2,3475,477956,1,2720,0,0
NA1_5463353713,1,UNKNOWN,15,5504,113,6416,1,3,2,3475,501500,2,9011,0,0
NA1_5463363443,1,UNKNOWN,1,505,0,0,0,0,0,0,0,4,0,0,0
NA1_5463363443,1,UNKNOWN,2,878,11,689,0,0,0,0,25583,2,3401,0,0
NA1_5463363443,1,UNKNOWN,3,1150,17,914,0,0,0,242,84364,0,3113,0,0
NA1_5463363443,1,UNKNOWN,4,1767,29,1457,1,0,0,626,190508,2,2064,0,0
NA1_5463363443,1,UNKNOWN,5,1984,33,1632,1,0,0,626,210513,2,1960,0,0
NA1_5463363443,1,UNKNOWN,6,2326,42,2034,1,0,0,626,242236,1,2956,0,0
NA1_5463363443,1,UNKNOWN,7,2449,42,2034,1,0,0,2508,258176,0,8578,0,0
NA1_5463363443,1,UNKNOWN,8,3428,50,2775,2,1,0,2963,290896,3,6171,0,0
NA1_5463363443,1,UNKNOWN,9,3636,54,2995,2,1,0,3864,323118,0,3527,0,0
NA1_5463363443,1,UNKNOWN,10,3980,62,3448,2,2,0,4179,353150,2,6116,0,0
NA1_5463363443,1,UNKNOWN,11,4442,66,3759,2,3,1,5405,377172,1,3234,0,0
NA1_5463363443,1,UNKNOWN,12,4784,76,4373,2,3,1,5523,406677,2,5026,0,0
NA1_5463363443,1,UNKNOWN,13,5672,87,5050,3,3,1,6433,444195,2,3346,0,0
NA1_5463363443,1,UNKNOWN,14,5871,89,5225,3,4,1,7797,465961,2,9734,0,0
NA1_5463363443,1,UNKNOWN,15,6365,101,5883,3,4,1,7797,488738,1,2366,0,0
NA1_5463369284,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5463369284,1,UNKNOWN,2,887,12,676,0,0,0,0,39663,2,2215,0,0
NA1_5463369284,1,UNKNOWN,3,1284,24,1211,0,0,0,212,137766,1,3155,0,0
NA1_5463369284,1,UNKNOWN,4,1720,32,1528,0,0,1,367,199012,0,6001,0,0
NA1_5463369284,1,UNKNOWN,5,2053,42,1926,0,0,1,442,212372,3,9168,0,0
NA1_5463369284,1,UNKNOWN,6,2381,50,2386,0,0,1,442,251149,1,8889,0,0
NA1_5463369284,1,UNKNOWN,7,2898,54,2789,1,1,1,846,260033,4,4899,0,0
NA1_5463369284,1,UNKNOWN,8,3344,66,3447,1,1,1,846,309810,1,6427,0,0
NA1_5463369284,1,UNKNOWN,9,3818,76,3995,1,1,2,1179,347890,0,3854,0,0
NA1_5463369284,1,UNKNOWN,10,4259,88,4726,1,1,2,1179,382939,2,5442,0,0
NA1_5463369284,1,UNKNOWN,11,4687,101,5382,1,1,2,1179,407021,1,8153,0,0
NA1_5463369284,1,UNKNOWN,12,5349,107,5629,2,1,3,3664,430250,1,3482,0,0
NA1_5463369284,1,UNKNOWN,13,5596,111,5829,2,2,3,3716,451048,2,8875,0,0
NA1_5463369284,1,UNKNOWN,14,6397,113,6443,3,3,4,4811,456724,3,10292,0,0
NA1_5463369284,1,UNKNOWN,15,6853,125,7132,3,4,4,5687,497988,1,3116,0,0
NA1_5463783296,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5463783296,1,UNKNOWN,2,873,11,660,0,0,0,0,38123,2,1513,0,0
NA1_5463783296,1,UNKNOWN,3,1475,15,982,1,0,0,876,88668,1,801,0,0
NA1_5463783296,1,UNKNOWN,4,1892,27,1561,1,0,0,876,163852,1,5790,0,0
NA1_5463783296,1,UNKNOWN,5,2342,27,1653,1,1,3,1800,186871,4,3748,0,0
NA1_5463783296,1,UNKNOWN,6,3190,39,2193,2,1,3,2587,241295,2,1638,0,0
NA1_5463783296,1,UNKNOWN,7,3487,47,2601,2,1,3,2587,264694,1,3459,0,0
NA1_5463783296,1,UNKNOWN,8,3744,51,2923,2,1,3,2587,281721,0,7479,0,0
NA1_5463783296,1,UNKNOWN,9,4117,63,3510,2,1,3,2587,315115,1,8434,0,0
NA1_5463783296,1,UNKNOWN,10,4597,71,4154,2,1,5,3006,346344,1,5606,0,0
NA1_5463783296,1,UNKNOWN,11,4929,79,4681,2,1,5,3006,374416,2,9698,0,0
NA1_5463783296,1,UNKNOWN,12,5356,91,5288,2,1,5,3006,407029,1,6090,0,0
NA1_5463783296,1,UNKNOWN,13,6078,104,6138,2,1,6,3341,439010,1,11168,0,0
NA1_5463783296,1,UNKNOWN,14,6579,116,6911,2,1,6,3341,477521,2,10457,0,0
NA1_5463783296,1,UNKNOWN,15,7160,136,8122,2,1,6,3341,526296,1,5975,0,0
NA1_5463813467,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5463813467,1,UNKNOWN,2,868,12,685,0,0,0,0,33642,2,489,0,0
NA1_5463813467,1,UNKNOWN,3,1311,16,877,0,1,2,336,64273,2,8887,0,0
NA1_5463813467,1,UNKNOWN,4,1764,29,1412,0,1,2,336,103006,1,5564,0,0
NA1_5463813467,1,UNKNOWN,5,2105,37,1871,0,1,2,529,133003,1,8024,0,0
NA1_5463813467,1,UNKNOWN,6,2396,38,1989,0,2,4,1433,178593,2,8299,0,0
NA1_5463813467,1,UNKNOWN,7,2808,50,2617,0,2,4,1433,226451,0,6894,0,0
NA1_5463813467,1,UNKNOWN,8,3294,54,3043,0,3,6,2554,236899,1,5800,0,0
NA1_5463813467,1,UNKNOWN,9,3562,60,3286,0,3,6,2554,257711,2,10308,0,0
NA1_5463813467,1,UNKNOWN,10,4111,80,4424,0,3,6,2554,322945,1,4943,0,0
NA1_5463813467,1,UNKNOWN,11,4464,92,5067,0,3,6,2778,358026,4,7030,0,0
NA1_5463813467,1,UNKNOWN,12,4586,92,5095,0,3,6,2925,358560,0,11966,0,0
NA1_5463813467,1,UNKNOWN,13,4956,100,5459,0,3,6,4198,392429,0,6352,0,0
NA1_5463813467,1,UNKNOWN,14,5838,106,6035,1,3,6,5951,415838,1,5684,0,0
NA1_5463813467,1,UNKNOWN,15,6715,112,6431,3,4,6,7633,433541,6,7452,0,0
NA1_5463859882,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5463859882,1,UNKNOWN,2,887,12,676,0,0,0,0,34059,2,4461,0,0
NA1_5463859882,1,UNKNOWN,3,1114,16,901,0,0,0,258,70448,1,9617,0,0
NA1_5463859882,1,UNKNOWN,4,1490,28,1401,0,0,0,258,131541,1,7242,0,0
NA1_5463859882,1,UNKNOWN,5,1866,33,1706,0,0,1,508,161669,0,4818,0,0
NA1_5463859882,1,UNKNOWN,6,2288,45,2180,0,0,1,508,182310,2,9620,0,0
NA1_5463859882,1,UNKNOWN,7,2575,51,2491,0,0,1,893,220152,0,5281,0,0
NA1_5463859882,1,UNKNOWN,8,3197,55,2957,1,0,1,1293,235366,2,2163,0,0
NA1_5463859882,1,UNKNOWN,9,3536,64,3307,1,0,1,1293,262532,1,6416,0,0
NA1_5463859882,1,UNKNOWN,10,4008,80,4157,1,0,1,1293,320902,2,6830,0,0
NA1_5463859882,1,UNKNOWN,11,4265,85,4435,1,0,1,2198,354670,1,8292,0,0
NA1_5463859882,1,UNKNOWN,12,4436,88,4540,1,1,1,2995,381312,1,11224,0,0
NA1_5463859882,1,UNKNOWN,13,5220,98,5685,1,1,3,4913,411406,2,6946,0,0
NA1_5463859882,1,UNKNOWN,14,5610,108,6334,1,1,3,6194,440644,1,7143,0,0
NA1_5463859882,1,UNKNOWN,15,6860,124,7413,2,1,3,7362,481421,1,7639,0,0
NA1_5463899498,1,UNKNOWN,1,505,0,0,0,0,0,0,0,4,0,0,0
NA1_5463899498,1,UNKNOWN,2,892,12,676,0,0,0,0,0,2,2877,0,0
NA1_5463899498,1,UNKNOWN,3,1014,12,745,0,0,0,403,7916,0,7435,0,0
NA1_5463899498,1,UNKNOWN,4,1472,26,1345,0,0,0,403,72710,1,4986,0,0
NA1_5463899498,1,UNKNOWN,5,2108,32,1824,1,0,0,589,75850,5,4296,0,0
NA1_5463899498,1,UNKNOWN,6,2640,32,1863,2,0,0,718,76685,1,4914,0,0
NA1_5463899498,1,UNKNOWN,7,3048,44,2475,2,0,0,718,93151,1,3247,0,0
NA1_5463899498,1,UNKNOWN,8,3379,48,2779,2,0,1,1486,98462,0,3233,0,0
NA1_5463899498,1,UNKNOWN,9,3701,54,3214,2,0,1,1486,103338,1,3270,0,0
NA1_5463899498,1,UNKNOWN,10,4148,64,3930,2,0,2,2153,122580,2,5819,0,0
NA1_5463899498,1,UNKNOWN,11,4376,68,4492,2,0,2,2834,132045,1,6155,0,0
NA1_5463899498,1,UNKNOWN,12,4775,80,5117,2,0,2,2834,144069,1,3576,0,0
NA1_5463899498,1,UNKNOWN,13,5063,80,5324,2,0,3,3848,147543,0,2056,0,0
NA1_5463899498,1,UNKNOWN,14,5465,92,5937,2,0,3,3848,153731,0,5234,0,0
NA1_5463899498,1,UNKNOWN,15,6096,96,6953,3,1,3,5383,171979,3,5061,0,0
NA1_5463945328,1,UNKNOWN,1,500,0,0,0,0,0,0,0,4,0,0,0
NA1_5463945328,1,UNKNOWN,2,887,12,676,0,0,0,0,28324,2,3090,0,0
NA1_5463945328,1,UNKNOWN,3,1608,17,925,1,0,0,187,82102,1,1846,0,0
NA1_5463945328,1,UNKNOWN,4,1991,29,1456,1,0,0,456,170098,1,3780,0,0
NA1_5463945328,1,UNKNOWN,5,2438,33,1756,2,0,0,938,186798,5,11068,0,0
NA1_5463945328,1,UNKNOWN,6,2591,35,1818,2,1,0,1597,221721,1,8673,0,0
NA1_5463945328,1,UNKNOWN,7,2978,45,2356,2,1,0,1597,264405,0,7847,0,0
NA1_5463945328,1,UNKNOWN,8,3265,53,2746,2,1,0,1659,289553,0,8698,0,0
NA1_5463945328,1,UNKNOWN,9,3706,67,3504,2,1,0,1659,360643,1,1018,0,0
NA1_5463945328,1,UNKNOWN,10,4092,79,4242,2,1,0,2600,432261,2,7649,0,0
NA1_5463945328,1,UNKNOWN,11,4584,83,4649,2,1,1,2957,460050,2,7326,0,0
NA1_5463945328,1,UNKNOWN,12,4981,83,4868,2,2,2,5028,472475,1,5227,0,0
NA1_5463945328,1,UNKNOWN,13,5690,91,5494,3,2,2,5856,494954,2,11852,0,0
NA1_5463945328,1,UNKNOWN,14,6045,96,5877,3,2,2,5856,524231,2,5249,0,0
NA1_5463945328,1,UNKNOWN,15,6616,109,6695,3,3,3,9166,584918,1,4483,0,0
NA1_5463975234,1,UNKNOWN,1,500,0,0,0,0,0,0,0,3,0,0,0
NA1_5463975234,1,UNKNOWN,2,887,12,676,0,0,0,0,45306,2,2258,0,0
NA1_5463975234,1,UNKNOWN,3,1284,24,1211,0,0,0,0,140965,1,2807,0,0
NA1_5463975234,1,UNKNOWN,4,1565,32,1489,0,0,0,120,182404,1,7997,0,0
NA1_5463975234,1,UNKNOWN,5,1999,40,1912,0,0,1,496,215537,1,8300,0,0
NA1_5463975234,1,UNKNOWN,6,2297,46,2301,0,0,1,566,251910,0,7998,0,0
NA1_5463975234,1,UNKNOWN,7,3050,54,2803,1,1,2,1320,257026,3,1895,0,0
NA1_5463975234,1,UNKNOWN,8,3277,58,2995,1,2,2,1834,292048,1,8822,0,0
NA1_5463975234,1,UNKNOWN,9,3659,70,3569,1,2,2,1834,318804,1,6835,0,0
NA1_5463975234,1,UNKNOWN,10,4137,85,4265,1,2,2,2054,348052,1,9367,0,0
NA1_5463975234,1,UNKNOWN,11,4515,85,4602,1,3,3,2688,354199,2,7448,0,0
NA1_5463975234,1,UNKNOWN,12,4976,97,5248,1,3,3,2688,395612,1,4863,0,0
NA1_5463975234,1,UNKNOWN,13,5503,104,5922,1,4,4,4066,417036,1,8617,0,0
NA1_5463975234,1,UNKNOWN,14,5755,108,6145,1,5,4,5426,434493,1,12624,0,0
NA1_5463975234,1,UNKNOWN,15,6083,116,6572,1,6,4,5997,453313,1,10963,0,0
NA1_5464708411,1,UNKNOWN,1,500,0,0,0,0,0,188,2237,3,0,0,0
NA1_5464708411,1,UNKNOWN,2,684,1,384,0,0,0,357,6546,1,195,0,0
NA1_5464708411,1,UNKNOWN,3,860,2,795,0,0,0,710,10888,2,6012,0,0
NA1_5464708411,1,UNKNOWN,4,1015,3,1086,0,0,0,710,18170,0,5675,0,0
NA1_5464708411,1,UNKNOWN,5,1281,4,1283,0,1,1,941,24550,2,1419,0,0
NA1_5464708411,1,UNKNOWN,6,1466,7,1695,0,1,1,941,29627,0,1965,0,0
NA1_5464708411,1,UNKNOWN,7,1651,10,1945,0,1,1,941,30228,1,871,0,0
NA1_5464708411,1,UNKNOWN,8,1837,10,1945,0,1,1,1083,34371,2,3481,0,0
NA1_5464708411,1,UNKNOWN,9,2076,11,2316,0,1,1,1593,44098,0,6362,0,0
NA1_5464708411,1,UNKNOWN,10,2278,13,2503,0,3,1,1687,50298,3,7923,0,0
NA1_5464708411,1,UNKNOWN,11,2634,13,2772,0,3,2,1798,50298,0,8161,0,0
NA1_5464708411,1,UNKNOWN,12,2832,15,3094,0,4,2,1798,50298,0,8649,0,0
NA1_5464708411,1,UNKNOWN,13,3250,16,3917,0,5,3,2029,78522,2,4729,0,0
NA1_5464708411,1,UNKNOWN,14,3425,16,4125,0,5,3,2142,80626,3,4712,0,0
NA1_5464708411,1,UNKNOWN,15,3776,16,4615,0,6,5,2669,97371,1,3879,0,0
NA1_5465288830,1,UNKNOWN,1,500,0,0,0,0,0,0,0,2,0,0,0
NA1_5465288830,1,UNKNOWN,2,669,1,333,0,0,0,344,11656,2,373,0,0
NA1_5465288830,1,UNKNOWN,3,875,4,785,0,0,0,366,11656,1,559,0,0
NA1_5465288830,1,UNKNOWN,4,1045,5,927,0,1,0,452,13794,1,2994,0,0
NA1_5465288830,1,UNKNOWN,5,1216,7,1271,0,1,0,452,25971,1,5392,0,0
NA1_5465288830,1,UNKNOWN,6,1376,8,1528,0,1,0,452,25971,0,5992,0,0
NA1_5465288830,1,UNKNOWN,7,1766,8,1665,0,2,1,1399,52256,2,11228,0,0
NA1_5465288830,1,UNKNOWN,8,2039,10,1947,0,2,2,1705,56665,1,11890,0,0
NA1_5465288830,1,UNKNOWN,9,2256,13,2228,0,2,2,1715,60039,2,2535,0,0
NA1_5465288830,1,UNKNOWN,10,2510,14,2562,0,2,2,1961,81214,1,1046,0,0
NA1_5465288830,1,UNKNOWN,11,2704,15,2947,0,2,2,2317,94374,1,6708,0,0
NA1_5465288830,1,UNKNOWN,12,2866,15,3007,0,2,2,2317,94374,0,7485,0,0
NA1_5465288830,1,UNKNOWN,13,3156,20,3486,0,2,2,2392,96479,1,1262,0,0
NA1_5465288830,1,UNKNOWN,14,3318,21,3568,0,2,2,2392,96479,1,5759,0,0
NA1_5465288830,1,UNKNOWN,15,3580,22,4151,0,2,3,2707,102157,1,357,0,0
NA1_5465310700,1,UNKNOWN,1,500,0,0,0,0,0,0,0,2,0,0,0
NA1_5465310700,1,UNKNOWN,2,679,2,423,0,0,0,471,10988,2,802,0,0
NA1_5465310700,1,UNKNOWN,3,875,3,935,0,0,0,1001,36477,1,217,0,0
NA1_5465310700,1,UNKNOWN,4,1055,4,1004,0,0,0,1066,38481,1,3302,0,0
NA1_5465310700,1,UNKNOWN,5,1246,6,1326,0,0,0,1083,40618,1,3553,0,0
NA1_5465310700,1,UNKNOWN,6,1466,6,1717,0,0,0,1928,55527,0,867,0,0
NA1_5465310700,1,UNKNOWN,7,1647,6,1939,0,0,0,2510,59591,1,3538,0,0
NA1_5465310700,1,UNKNOWN,8,1863,7,2040,0,0,0,2624,61695,2,2230,0,0
NA1_5465310700,1,UNKNOWN,9,2094,8,2189,0,0,0,3395,64902,0,314,0,0
NA1_5465310700,1,UNKNOWN,10,2318,8,2379,0,0,0,3800,69310,0,1405,0,0
NA1_5465310700,1,UNKNOWN,11,2602,10,2742,0,0,0,3960,82002,1,972,0,0
NA1_5465310700,1,UNKNOWN,12,2797,11,3096,0,1,0,4129,84140,2,7594,0,0
NA1_5465310700,1,UNKNOWN,13,2949,11,3197,0,1,0,4129,84140,3,6120,0,0
NA1_5465310700,1,UNKNOWN,14,3176,13,3418,0,1,0,4129,84140,0,4638,0,0
NA1_5465310700,1,UNKNOWN,15,3483,17,3945,0,2,1,4411,95963,0,809,0,0
NA1_5465343070,1,UNKNOWN,1,500,0,0,0,0,0,33,0,3,0,0,0
NA1_5465343070,1,UNKNOWN,2,659,2,402,0,0,0,315,0,1,1128,0,0
NA1_5465343070,1,UNKNOWN,3,870,4,733,0,0,0,675,7114,1,726,0,0
NA1_5465343070,1,UNKNOWN,4,1050,4,1021,0,0,0,1040,16500,0,1615,0,0
NA1_5465343070,1,UNKNOWN,5,1226,5,1196,0,0,0,1075,19807,5,1488,0,0
NA1_5465343070,1,UNKNOWN,6,1431,8,1607,0,0,0,1202,23181,0,2168,0,0
NA1_5465343070,1,UNKNOWN,7,1731,8,1960,0,0,1,1676,30696,1,988,0,0
NA1_5465343070,1,UNKNOWN,8,1904,8,2094,0,0,1,1879,38178,0,747,0,0
NA1_5465343070,1,UNKNOWN,9,2097,10,2425,0,0,1,1879,45331,1,2052,0,0
NA1_5465343070,1,UNKNOWN,10,2362,11,2715,0,0,1,2478,57756,0,2481,0,0
NA1_5465343070,1,UNKNOWN,11,2579,12,3078,0,0,1,2770,69715,0,2163,0,0
NA1_5465343070,1,UNKNOWN,12,2828,15,3297,0,0,1,2950,74124,4,1045,0,0
NA1_5465343070,1,UNKNOWN,13,3043,17,3567,0,0,1,3064,80003,0,3216,0,0
NA1_5465343070,1,UNKNOWN,14,3539,17,4194,0,0,3,3958,91247,1,652,0,0
NA1_5465343070,1,UNKNOWN,15,4050,18,4640,1,0,3,4379,102943,5,6626,0,0
NA1_5465368001,1,UNKNOWN,1,500,0,0,0,0,0,0,0,2,0,0,0
NA1_5465368001,1,UNKNOWN,2,689,0,402,0,0,0,759,8651,2,1369,0,0
NA1_5465368001,1,UNKNOWN,3,870,0,713,0,0,0,1108,21786,1,1089,0,0
NA1_5465368001,1,UNKNOWN,4,1085,2,1185,0,0,0,1244,26062,1,256,0,0
NA1_5465368001,1,UNKNOWN,5,1246,2,1528,0,0,0,1553,30203,0,377,0,0
NA1_5465368001,1,UNKNOWN,6,1446,2,1669,0,1,0,1804,40791,1,2627,0,0
NA1_5465368001,1,UNKNOWN,7,1621,4,2054,0,1,0,1804,40791,1,2257,0,0
NA1_5465368001,1,UNKNOWN,8,1832,6,2506,0,1,0,1874,42963,1,785,0,0
NA1_5465368001,1,UNKNOWN,9,2038,6,2816,0,1,0,2012,45067,0,1598,0,0
NA1_5465368001,1,UNKNOWN,10,2235,6,3147,0,1,0,2130,51455,0,1261,0,0
NA1_5465368001,1,UNKNOWN,11,2462,8,3369,0,1,0,2130,51455,5,1299,0,0
NA1_5465368001,1,UNKNOWN,12,2698,10,3780,0,1,0,2526,63593,0,1224,0,0
NA1_5465368001,1,UNKNOWN,13,2895,10,3921,0,2,0,2810,71448,2,4946,0,0
NA1_5465368001,1,UNKNOWN,14,3122,11,4270,0,2,0,2963,77792,1,5120,0,0
NA1_5465368001,1,UNKNOWN,15,3298,11,4562,0,3,0,3327,88661,1,1844,0,0
NA1_5465401087,1,UNKNOWN,1,500,0,0,0,0,0,0,0,2,0,0,0
NA1_5465401087,1,UNKNOWN,2,689,0,402,0,0,0,340,8584,2,1099,0,0
NA1_5465401087,1,UNKNOWN,3,1145,1,590,1,1,0,760,12664,3,2433,0,0
NA1_5465401087,1,UNKNOWN,4,1510,2,779,1,2,1,1296,22982,2,1171,0,0
NA1_5465401087,1,UNKNOWN,5,1651,2,779,1,2,1,1296,22982,0,3640,0,0
NA1_5465401087,1,UNKNOWN,6,1811,3,1124,1,2,1,1296,22982,0,4206,0,0
NA1_5465401087,1,UNKNOWN,7,2251,4,1568,1,2,3,1857,33605,3,10531,0,0
NA1_5465401087,1,UNKNOWN,8,2434,4,2007,1,2,3,2058,44547,1,9247,0,0
NA1_5465401087,1,UNKNOWN,9,3225,5,2436,3,2,3,2970,51532,6,4322,0,0
NA1_5465401087,1,UNKNOWN,10,3560,6,2842,3,2,4,3437,58915,0,3768,0,0
NA1_5465401087,1,UNKNOWN,11,4154,6,3098,4,2,6,3643,61558,5,4804,0,0
NA1_5465401087,1,UNKNOWN,12,4373,6,3191,4,3,6,4239,79865,2,4864,0,0
NA1_5465401087,1,UNKNOWN,13,4688,6,3331,4,4,7,4533,89285,1,7708,0,0
NA1_5465401087,1,UNKNOWN,14,4911,8,3351,4,4,7,4533,89285,1,7892,0,0
NA1_5465401087,1,UNKNOWN,15,5204,12,3916,4,4,7,5026,99851,0,8861,0,0
NA1_5465467144,1,UNKNOWN,1,500,0,0,0,0,0,0,0,2,0,0,0
NA1_5465467144,1,UNKNOWN,2,994,0,376,1,0,0,814,25688,3,1931,0,0
NA1_5465467144,1,UNKNOWN,3,1190,1,566,1,0,0,966,40518,2,860,0,0
NA1_5465467144,1,UNKNOWN,4,1711,2,1066,1,0,3,1684,55147,4,12015,0,0
NA1_5465467144,1,UNKNOWN,5,1959,2,1325,1,0,4,1856,57252,1,11448,0,0
NA1_5465467144,1,UNKNOWN,6,2135,3,1555,1,0,4,2331,76223,1,4132,0,0
NA1_5465467144,1,UNKNOWN,7,2485,4,2108,1,0,5,2727,93246,1,3795,0,0
NA1_5465467144,1,UNKNOWN,8,2835,5,2317,1,1,6,2782,105849,2,6675,0,0
NA1_5465467144,1,UNKNOWN,9,3272,8,2768,1,1,7,3092,118401,1,6486,0,0
NA1_5465467144,1,UNKNOWN,10,3486,10,3099,1,1,7,3178,120539,2,10214,0,0
NA1_5465467144,1,UNKNOWN,11,3661,10,3321,1,1,7,3276,122409,1,9759,0,0
NA1_5465467144,1,UNKNOWN,12,4177,11,4256,1,1,9,3673,134835,1,5025,0,0
NA1_5465467144,1,UNKNOWN,13,4504,11,4340,1,1,10,4100,146720,3,709,0,0
NA1_5465467144,1,UNKNOWN,14,4793,11,4845,1,1,11,4623,164623,0,2652,0,0
NA1_5465467144,1,UNKNOWN,15,5020,11,4966,1,1,11,4966,173932,1,2637,0,0
NA1_5465499757,1,UNKNOWN,1,500,0,0,0,0,0,0,0,2,0,0,0
NA1_5465499757,1,UNKNOWN,2,684,1,342,0,0,0,445,4342,2,732,0,0
NA1_5465499757,1,UNKNOWN,3,880,2,774,0,0,0,888,12635,1,709,0,0
NA1_5465499757,1,UNKNOWN,4,1070,4,895,0,1,0,1283,24933,1,1365,0,0
NA1_5465499757,1,UNKNOWN,5,1246,5,1036,0,1,0,1396,27170,0,1760,0,0
NA1_5465499757,1,UNKNOWN,6,1486,6,1440,0,1,0,1883,39663,1,1875,0,0
